Общий викенд,Викенд в месяце,Месяц,Даты,Дней в викенде,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,3,Апрель,с 19 апр. 2018 по 22 апр. 2018,3,Фильм,Тренер,Рэмпейдж,Тихое место,Первому игроку приготовиться,Гоголь. Вий,Опасный бизнес,Титан,Кролик Питер,Славные пташки,Логово монстра,Леонардо: Миссия Мона Лиза,Укрась прощальное утро цветами обещания,Третья волна зомби,МУЛЬТ в кино. Выпуск №73,Точка невозврата,Тихоокеанский рубеж 2,"Винчестер. Дом, который построили призраки",Республика Z,Белль и Себастьян,"Вествуд: панк, икона, активист",,,,,,,
16,3,Апрель,с 19 апр. 2018 по 22 апр. 2018,3,Сборы,"315,293,416","79,241,954","72,767,313","30,305,112","29,839,731","19,280,347","12,960,157","11,905,866","11,538,847","9,948,026","8,723,846","6,583,009","2,261,413","1,865,457","1,679,283","1,180,800","1,121,321","981,197","907,699","900,385",,,,,,,
16,3,Апрель,с 19 апр. 2018 по 22 апр. 2018,3,Зрители,"1,174,077","282,425","262,895","93,965","124,405","60,713","45,209","52,914","59,311","34,496","37,436","27,222","8,105","15,769","5,432","4,590","4,498","3,760","3,396","2,464",,,,,,,
16,3,Апрель,с 19 апр. 2018 по 22 апр. 2018,3,Сеансы,"37,807","17,476","9,956","3,945","7,904","5,156","4,247","2,057","4,378","3,266","2,837","1,575","1,155","1,566",926,327,284,92,219,98,,,,,,,
16,3,Апрель,с 19 апр. 2018 по 22 апр. 2018,3,Сборы за сеанс,"8,339","4,534","7,308","7,681","3,775","3,739","3,051","5,787","2,635","3,045","3,075","4,179","1,957","1,191","1,813","3,611","3,948","10,665","4,144","9,187",,,,,,,
16,3,Апрель,с 19 апр. 2018 по 22 апр. 2018,3,Среднее количество зрителей,31,16,26,23,15,11,10,25,13,10,13,17,7,10,5,14,15,40,15,25,,,,,,,
17,4,Апрель,с 26 апр. 2018 по 29 апр. 2018,3,Фильм,Тренер,"Анимационный фильм ""Смешарики. Дежавю""",Правда или действие,Танки,Тихое место,Рэмпейдж,Первому игроку приготовиться,Дыши во мгле,Гоголь. Вий,Привидение,Опасный бизнес,Кролик Питер,Укрась прощальное утро цветами обещания,Титан,Логово монстра,Великолепная,Леонардо: Миссия Мона Лиза,МУЛЬТ в кино. Выпуск № 74,"Знаешь, мама, где я был?",Миссис Хайд,,,,,,,
17,4,Апрель,с 26 апр. 2018 по 29 апр. 2018,3,Сборы,"140,312,503","83,611,531","57,943,656","35,221,689","25,652,562","23,045,751","13,821,182","11,652,086","7,859,732","7,308,680","6,431,088","2,922,625","2,203,081","2,121,385","2,103,798","1,544,477","1,354,958","890,425","691,647","494,073",,,,,,,
17,4,Апрель,с 26 апр. 2018 по 29 апр. 2018,3,Зрители,"553,813","396,049","222,587","141,587","95,514","85,778","39,064","40,488","34,048","26,854","21,819","13,063","10,170","9,037","8,743","4,521","7,190","7,398","2,220","1,677",,,,,,,
17,4,Апрель,с 26 апр. 2018 по 29 апр. 2018,3,Сеансы,"25,866","21,299","12,593","18,855","4,646","5,629","1,972","3,195","2,589","2,552","2,092",951,835,"1,345","1,050",525,939,783,140,166,,,,,,,
17,4,Апрель,с 26 апр. 2018 по 29 апр. 2018,3,Сборы за сеанс,"5,424","3,925","4,601","1,868","5,521","4,094","7,008","3,646","3,035","2,863","3,074","3,073","2,638","1,577","2,003","2,941","1,442","1,137","4,940","2,976",,,,,,,
17,4,Апрель,с 26 апр. 2018 по 29 апр. 2018,3,Среднее количество зрителей,21,18,17,7,20,15,19,12,13,10,10,13,12,6,8,8,7,9,15,10,,,,,,,
18,1,Май,с 03 май. 2018 по 06 мая. 2018,3,Фильм,Мстители: Война бесконечности,СОБИБОР (SOBIBOR),Тренер,"Анимационный фильм ""Смешарики. Дежавю""",Папа-мама гусь,Правда или действие,Остров Собак,Танки,Тихое место,Дыши во мгле,Рэмпейдж,Первому игроку приготовиться,Привидение,МУЛЬТ в кино. Выпуск № 74,Гоголь. Вий,Кролик Питер,"Знаешь, мама, где я был?",Великолепная,Укрась прощальное утро цветами обещания,Миссис Хайд,,,,,,,
18,1,Май,с 03 май. 2018 по 06 мая. 2018,3,Сборы,"1,023,238,264","103,065,478","51,090,287","34,552,773","21,688,400","18,197,077","11,468,034","10,111,416","5,381,749","2,458,310","1,495,838","1,452,539","1,244,074","1,125,695","1,012,732","420,773","411,190","351,920","295,803","275,018",,,,,,,
18,1,Май,с 03 май. 2018 по 06 мая. 2018,3,Зрители,"3,406,829","380,008","201,478","165,918","98,129","68,561","40,308","42,470","18,418","9,516","7,128","6,246","5,188","9,318","4,285","1,773","1,374","1,377","1,326","1,091",,,,,,,
18,1,Май,с 03 май. 2018 по 06 мая. 2018,3,Сеансы,"39,875","17,368","8,593","10,538","8,631","4,459","3,320","6,377","1,074",902,612,312,530,996,318,137,66,143,81,113,,,,,,,
18,1,Май,с 03 май. 2018 по 06 мая. 2018,3,Сборы за сеанс,"25,661","5,934","5,945","3,278","2,512","4,080","3,454","1,585","5,010","2,725","2,444","4,655","2,347","1,130","3,184","3,071","6,230","2,460","3,651","2,433",,,,,,,
18,1,Май,с 03 май. 2018 по 06 мая. 2018,3,Среднее количество зрителей,85,21,23,15,11,15,12,6,17,10,11,20,9,9,13,12,20,9,16,9,,,,,,,
19,2,Май,с 10 май. 2018 по 13 мая. 2018,3,Фильм,Мстители: Война бесконечности,Такси 5,СОБИБОР (SOBIBOR),Тренер,Анон,"Анимационный фильм ""Смешарики. Дежавю""",Папа-мама гусь,Истерия,Остров Собак,Правда или действие,Статус: Обновлен,Красавица для чудовища,Муза смерти,Танки,Тихое место,МУЛЬТ в кино. Выпуск № 75,Первому игроку приготовиться,Рэмпейдж,"Знаешь, мама, где я был?",Гоголь. Вий,,,,,,,
19,2,Май,с 10 май. 2018 по 13 мая. 2018,3,Сборы,"339,201,211","62,893,828","61,408,329","20,524,056","15,188,623","14,338,445","12,264,774","8,608,462","6,746,712","5,388,440","3,588,909","3,251,427","2,274,442","2,019,719","1,886,938","1,226,143","759,918","433,777","301,615","252,649",,,,,,,
19,2,Май,с 10 май. 2018 по 13 мая. 2018,3,Зрители,"1,165,299","231,402","237,661","83,577","51,383","71,906","59,976","31,761","23,627","23,687","13,414","10,831","8,055","10,333","6,526","10,350","2,942","2,263","1,068","1,012",,,,,,,
19,2,Май,с 10 май. 2018 по 13 мая. 2018,3,Сеансы,"35,422","18,136","12,739","4,453","6,549","5,826","5,425","2,735","1,814","1,474","2,256",966,"1,127","1,824",376,"1,069",196,172,50,110,,,,,,,
19,2,Май,с 10 май. 2018 по 13 мая. 2018,3,Сборы за сеанс,"9,576","3,467","4,820","4,609","2,319","2,461","2,260","3,147","3,719","3,655","1,590","3,365","2,018","1,107","5,018","1,147","3,877","2,521","6,032","2,296",,,,,,,
19,2,Май,с 10 май. 2018 по 13 мая. 2018,3,Среднее количество зрителей,32,12,18,18,7,12,11,11,13,16,5,11,7,5,17,9,15,13,21,9,,,,,,,
20,3,Май,с 17 май. 2018 по 20 мая. 2018,3,Фильм,Дэдпул 2,Мстители: Война бесконечности,СОБИБОР (SOBIBOR),За бортом,Конченая,Такси 5,Пчёлка Майя и Кубок мёда,"Анимационный фильм ""Смешарики. Дежавю""",Тренер,Папа-мама гусь,Остров Собак,Анон,Истерия,МУЛЬТ в кино. Выпуск № 75,Моя бывшая подружка,Роналду против Месси,Правда или действие,Чудеса,Красавица для чудовища,Тихое место,,,,,,,
20,3,Май,с 17 май. 2018 по 20 мая. 2018,3,Сборы,"654,528,776","106,655,703","21,451,416","20,278,183","16,590,075","15,401,250","12,921,913","7,791,746","6,982,366","5,608,992","3,183,207","2,676,773","2,229,992","1,422,875","856,163","830,121","819,669","781,844","765,174","684,408",,,,,,,
20,3,Май,с 17 май. 2018 по 20 мая. 2018,3,Зрители,"2,338,221","378,160","82,154","68,391","55,101","59,202","60,393","36,562","29,415","28,795","11,404","9,842","9,838","11,885","2,574","3,040","3,562","2,798","2,998","2,566",,,,,,,
20,3,Май,с 17 май. 2018 по 20 мая. 2018,3,Сеансы,"49,058","15,327","4,470","5,308","7,057","6,599","5,732","2,113","1,335","1,764",557,"1,516",980,"1,476",398,367,215,267,260,124,,,,,,,
20,3,Май,с 17 май. 2018 по 20 мая. 2018,3,Сборы за сеанс,"13,341","6,958","4,798","3,820","2,350","2,333","2,254","3,687","5,230","3,179","5,714","1,765","2,275",964,"2,151","2,261","3,812","2,928","2,942","5,519",,,,,,,
20,3,Май,с 17 май. 2018 по 20 мая. 2018,3,Среднее количество зрителей,47,24,18,12,7,8,10,17,22,16,20,6,10,8,6,8,16,10,11,20,,,,,,,
21,4,Май,с 24 май. 2018 по 27 мая. 2018,3,Фильм,Дэдпул 2,Хан Соло: Звёздные войны. Истории,Черновик,Секса не будет!!!,Мстители: Война бесконечности,Садко,За бортом,СОБИБОР (SOBIBOR),Пчёлка Майя и Кубок мёда,Конченая,Такси 5,Тренер,Папа-мама гусь,МУЛЬТ в кино. Выпуск № 76,"Анимационный фильм ""Смешарики. Дежавю""",Остров Собак,Круги дьявола,Тихое место,Чудеса,Реальные упыри,,,,,,,
21,4,Май,с 24 май. 2018 по 27 мая. 2018,3,Сборы,"182,747,082","168,954,159","54,497,193","34,899,063","33,872,044","29,701,388","6,704,471","5,905,540","5,241,513","4,451,727","1,977,192","1,747,945","1,663,598","1,572,963","1,422,283","1,292,528","1,123,875","341,806","322,806","263,600",,,,,,,
21,4,Май,с 24 май. 2018 по 27 мая. 2018,3,Зрители,"697,546","545,825","196,786","129,576","130,497","162,009","23,782","24,074","29,613","16,896","9,295","8,644","9,714","13,208","7,224","4,514","3,993","1,264","1,382",586,,,,,,,
21,4,Май,с 24 май. 2018 по 27 мая. 2018,3,Сеансы,"27,610","29,907","8,386","7,779","6,024","11,002","2,146","1,471","3,215","2,193","1,164",384,635,"1,251",523,219,575,72,192,2,,,,,,,
21,4,Май,с 24 май. 2018 по 27 мая. 2018,3,Сборы за сеанс,"6,618","5,649","6,498","4,486","5,622","2,699","3,124","4,014","1,630","2,029","1,698","4,551","2,619","1,257","2,719","5,901","1,954","4,747","1,681","131,800",,,,,,,
21,4,Май,с 24 май. 2018 по 27 мая. 2018,3,Среднее количество зрителей,25,18,23,16,21,14,11,16,9,7,7,22,15,10,13,20,6,17,7,293,,,,,,,
22,1,Июнь,с 31 май. 2018 по 03 июня. 2018,3,Фильм,Дэдпул 2,Красный воробей,Хан Соло: Звёздные войны. Истории,Черновик,Два хвоста,Псы под прикрытием,Секса не будет!!!,Мстители: Война бесконечности,Садко,Истории призраков,Невидимый гость,От семьи не убежишь,Как разговаривать с девушками на вечеринках,СОБИБОР (SOBIBOR),МУЛЬТ в кино. Выпуск № 76,МОЯ ЖИЗНЬ,Пчёлка Майя и Кубок мёда,За бортом,Остров Собак,Папа-мама гусь,,,,,,,
22,1,Июнь,с 31 май. 2018 по 03 июня. 2018,3,Сборы,"76,358,295","72,952,362","71,021,876","63,526,428","43,456,933","26,122,659","17,783,371","16,959,860","12,855,121","9,306,186","6,253,677","2,672,172","1,896,930","1,687,035","1,595,741","1,206,704","1,100,206","1,036,233","886,437","830,079",,,,,,,
22,1,Июнь,с 31 май. 2018 по 03 июня. 2018,3,Зрители,"287,596","243,812","243,235","249,462","231,036","117,898","69,708","65,080","78,777","32,449","18,561","9,015","5,401","6,919","13,698","5,226","6,093","4,128","3,070","5,170",,,,,,,
22,1,Июнь,с 31 май. 2018 по 03 июня. 2018,3,Сеансы,"13,283","15,554","17,562","20,576","13,063","6,855","3,930","2,713","6,302","1,711","1,191",908,718,441,"1,664",932,650,345,132,421,,,,,,,
22,1,Июнь,с 31 май. 2018 по 03 июня. 2018,3,Сборы за сеанс,"5,748","4,690","4,044","3,087","3,326","3,810","4,525","6,251","2,039","5,439","5,250","2,942","2,641","3,825",958,"1,294","1,692","3,003","6,715","1,971",,,,,,,
22,1,Июнь,с 31 май. 2018 по 03 июня. 2018,3,Среднее количество зрителей,21,15,13,12,17,17,17,23,12,18,15,9,7,15,8,5,9,11,23,12,,,,,,,
23,2,Июнь,с 07 июня. 2018 по 10 июня. 2018,3,Фильм,Мир Юрского периода 2,Красотка на всю голову,Лето (Leto),Дэдпул 2,Два хвоста,Красный воробей,Черновик,Реинкарнация,Хан Соло: Звёздные войны. Истории,Псы под прикрытием,Мстители: Война бесконечности,Первые,Истории призраков,Секса не будет!!!,Садко,Невидимый гость,Решение о ликвидации,ЗАНОВО РОДИТЬСЯ,МУЛЬТ в кино. Выпуск № 76,Как разговаривать с девушками на вечеринках,,,,,,,
23,2,Июнь,с 07 июня. 2018 по 10 июня. 2018,3,Сборы,"414,218,771","39,575,203","25,028,982","23,959,228","22,211,399","21,268,354","18,124,693","14,551,254","14,226,158","10,426,512","4,334,278","3,715,061","2,880,601","2,765,971","2,624,921","2,531,447","2,361,410","2,229,136","953,700","555,219",,,,,,,
